Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Region,Category,Product_Name,Sales,Quantity,Discount,Profit,Ship_Mode
ORD-11540,2023-12-25,2023-12-29,CUST-8606,Joseph Marsh,Corporate,East,Furniture,Desk,3536.71,8,0.1,695.78,First Class
ORD-11541,2023-02-03,2023-02-06,CUST-3333,Alicia Henderson,Home Office,North,Office Supplies,Paper,2429.49,7,0.1,524.0,Same Day
ORD-11542,2023-07-06,2023-07-12,CUST-8201,Casey Jackson,Consumer,West,Furniture,Desk,1220.62,2,0.3,-105.86,Second Class
ORD-11543,2023-08-11,2023-08-16,CUST-4049,Nicholas Miller,Consumer,East,Technology,Mouse,3443.66,4,0.3,333.36,Second Class
ORD-11544,2023-06-25,2023-06-26,CUST-7997,Victoria Pena,Corporate,North,Technology,Monitor,2891.71,10,0.1,535.69,First Class
ORD-11545,2024-01-08,2024-01-14,CUST-5006,Olivia Fernandez,Home Office,South,Technology,Printer,2762.28,4,0.1,224.51,First Class
ORD-11546,2024-04-19,2024-04-25,CUST-9078,Sonya Mcguire,Consumer,South,Office Supplies,Paper,1348.56,2,0.3,109.5,Same Day
ORD-11547,2023-09-17,2023-09-22,CUST-9161,Gregory Miller,Home Office,North,Furniture,Table,4710.65,10,0.2,71.88,Second Class
ORD-11548,2024-08-07,2024-08-09,CUST-8211,Joshua Gray,Consumer,South,Furniture,Desk,4127.85,10,0.3,-410.01,Standard Class
ORD-11549,2024-05-24,2024-05-30,CUST-2843,Mary Mclaughlin,Consumer,West,Furniture,Table,3340.27,10,0.3,300.41,First Class
ORD-11550,2023-01-29,2023-02-05,CUST-2614,Gregory French,Consumer,East,Technology,Printer,4757.16,9,0.1,155.4,Same Day
ORD-11551,2023-09-29,2023-10-06,CUST-9010,Ashley Jackson,Home Office,West,Office Supplies,Notebook,2748.94,3,0.0,744.53,Same Day
ORD-11552,2024-10-14,2024-10-19,CUST-7460,Cynthia Evans,Consumer,North,Furniture,Table,3472.73,6,0.2,-13.32,Second Class
ORD-11553,2024-08-09,2024-08-16,CUST-6254,Sydney Watts,Consumer,West,Technology,Keyboard,4890.39,4,0.3,300.03,Standard Class
ORD-11554,2023-06-02,2023-06-08,CUST-3743,Courtney Wolf,Home Office,East,Furniture,Table,4771.39,10,0.0,265.81,Standard Class
ORD-11555,2023-07-21,2023-07-22,CUST-7808,Whitney White,Corporate,North,Technology,Keyboard,1010.22,5,0.1,14.32,Second Class
ORD-11556,2023-02-19,2023-02-25,CUST-3472,Scott Turner,Home Office,South,Office Supplies,Folder,2509.33,10,0.0,216.55,Standard Class
ORD-11557,2024-11-07,2024-11-09,CUST-1876,Christopher Crawford,Consumer,North,Technology,Monitor,608.03,8,0.3,10.12,Standard Class
ORD-11558,2024-09-24,2024-09-30,CUST-1522,Robert Gallegos,Corporate,South,Technology,Mouse,2025.43,3,0.1,21.19,First Class
ORD-11559,2023-08-08,2023-08-09,CUST-5810,Jeanette Robinson,Home Office,South,Office Supplies,Folder,3804.56,4,0.1,880.26,Same Day
ORD-11560,2024-11-12,2024-11-19,CUST-5939,Laura Carroll,Home Office,North,Furniture,Bookshelf,1057.84,1,0.1,120.42,Second Class
ORD-11561,2024-11-30,2024-12-04,CUST-9598,Louis Clark,Consumer,East,Furniture,Table,520.28,5,0.0,128.75,Standard Class
ORD-11562,2023-01-18,2023-01-25,CUST-4172,Paul Ramirez,Home Office,East,Office Supplies,Paper,4910.28,3,0.2,215.53,First Class
ORD-11563,2023-08-08,2023-08-14,CUST-6656,Andrew Walsh,Consumer,West,Office Supplies,Stapler,4201.44,2,0.0,1055.99,Standard Class
ORD-11564,2024-03-10,2024-03-13,CUST-6351,Roberto Cruz,Home Office,East,Technology,Monitor,4845.05,2,0.1,333.66,Same Day
ORD-11565,2023-06-09,2023-06-10,CUST-3307,Jenny Lee,Corporate,North,Furniture,Table,1075.82,1,0.2,199.43,Same Day
ORD-11566,2023-10-12,2023-10-13,CUST-3725,Robert Anderson,Home Office,North,Technology,Keyboard,3078.97,8,0.1,429.15,Same Day
ORD-11567,2023-05-14,2023-05-16,CUST-5610,Heather Andrews,Home Office,North,Office Supplies,Notebook,2167.49,10,0.0,331.81,First Class
ORD-11568,2024-12-28,2025-01-04,CUST-5676,James Hammond,Consumer,South,Furniture,Bookshelf,4765.51,3,0.0,502.57,Standard Class
ORD-11569,2024-10-17,2024-10-21,CUST-7038,Matthew Paul,Corporate,East,Technology,Laptop,3088.36,7,0.3,126.95,Standard Class
ORD-11570,2023-06-26,2023-06-28,CUST-5116,Kathleen Chapman,Corporate,North,Furniture,Sofa,2958.81,6,0.2,62.91,Second Class
ORD-11571,2023-05-02,2023-05-09,CUST-9424,Heather Brown,Consumer,North,Furniture,Sofa,2182.24,2,0.0,411.87,Second Class
ORD-11572,2023-04-03,2023-04-07,CUST-3652,Charles Massey,Corporate,North,Technology,Mouse,2778.14,2,0.3,-0.95,Standard Class
ORD-11573,2024-08-29,2024-08-30,CUST-2772,Jorge Wiley,Corporate,North,Office Supplies,Notebook,4065.43,6,0.3,-297.38,Same Day
ORD-11574,2023-02-25,2023-03-01,CUST-4755,Sarah Griffin,Corporate,North,Technology,Monitor,2551.65,7,0.3,-190.31,Standard Class
ORD-11575,2024-02-15,2024-02-17,CUST-2871,Tracey Huerta,Home Office,South,Furniture,Bookshelf,4850.45,5,0.3,-120.97,Standard Class
ORD-11576,2024-12-21,2024-12-25,CUST-5157,Ann Moore,Corporate,North,Technology,Printer,2186.78,6,0.2,134.94,Second Class
ORD-11577,2023-06-10,2023-06-17,CUST-8200,Brian Williams,Corporate,West,Technology,Printer,47.22,4,0.1,7.17,Same Day
ORD-11578,2023-05-22,2023-05-28,CUST-8782,Willie Coleman,Consumer,North,Furniture,Table,413.09,10,0.0,74.83,Standard Class
ORD-11579,2024-10-03,2024-10-08,CUST-1408,Christina Mitchell,Consumer,North,Furniture,Sofa,2085.72,2,0.2,398.94,Standard Class
ORD-11580,2023-02-08,2023-02-09,CUST-5303,Michael Good,Home Office,South,Furniture,Desk,2438.56,8,0.0,679.1,Standard Class
ORD-11581,2024-11-14,2024-11-20,CUST-2077,Grant Jones,Corporate,South,Office Supplies,Folder,3791.29,5,0.0,488.17,Standard Class
ORD-11582,2024-09-04,2024-09-11,CUST-9141,Sharon Simmons,Corporate,West,Furniture,Desk,3052.07,1,0.2,340.75,Second Class
ORD-11583,2024-02-29,2024-03-04,CUST-5794,Kathleen Becker,Consumer,West,Office Supplies,Notebook,1009.35,10,0.3,71.96,Same Day
ORD-11584,2024-08-07,2024-08-10,CUST-5067,Laura Baker,Consumer,South,Technology,Monitor,1097.09,5,0.0,187.88,First Class
ORD-11585,2023-04-27,2023-05-02,CUST-8308,Brian Moore,Consumer,North,Furniture,Table,1070.46,9,0.2,102.46,First Class
ORD-11586,2023-02-22,2023-02-27,CUST-8548,Karen Russell,Home Office,South,Technology,Mouse,4243.65,3,0.0,439.58,Standard Class
ORD-11587,2024-11-07,2024-11-13,CUST-5251,Andre Ramsey,Consumer,North,Technology,Mouse,293.51,3,0.0,60.96,Second Class
ORD-11588,2023-04-25,2023-04-26,CUST-8281,Caitlin Rose,Consumer,East,Furniture,Desk,2866.38,10,0.3,358.89,Standard Class
ORD-11589,2023-06-14,2023-06-21,CUST-2970,Kelsey Jordan,Corporate,East,Technology,Printer,4641.82,5,0.2,388.87,Second Class
ORD-11590,2024-07-06,2024-07-08,CUST-2011,Christopher Mills,Consumer,East,Office Supplies,Stapler,4863.15,6,0.3,647.42,Standard Class
ORD-11591,2024-01-25,2024-01-30,CUST-2394,Robert Chang,Corporate,West,Furniture,Sofa,1614.59,2,0.1,339.92,Standard Class
ORD-11592,2024-08-27,2024-08-30,CUST-3709,Richard Mendez MD,Home Office,West,Office Supplies,Notebook,4672.06,9,0.3,320.43,Second Class
ORD-11593,2024-08-25,2024-08-28,CUST-4757,Robert Wallace,Home Office,North,Furniture,Sofa,2901.41,8,0.0,338.84,First Class
ORD-11594,2024-07-19,2024-07-25,CUST-5065,Kimberly Black,Consumer,West,Technology,Printer,2129.14,6,0.3,-189.48,First Class
ORD-11595,2024-04-16,2024-04-21,CUST-7523,Mason Brown Jr.,Consumer,East,Office Supplies,Folder,2799.77,6,0.3,-32.17,Standard Class
ORD-11596,2023-09-12,2023-09-18,CUST-5338,Christine King,Home Office,West,Office Supplies,Stapler,3516.01,5,0.3,-14.3,Standard Class
ORD-11597,2023-06-06,2023-06-11,CUST-6538,Erin Chandler,Consumer,West,Furniture,Sofa,2568.27,3,0.0,413.46,Second Class
ORD-11598,2024-07-13,2024-07-15,CUST-1005,Michael Blackburn,Home Office,South,Technology,Keyboard,2908.39,4,0.3,-90.73,First Class
ORD-11599,2024-03-22,2024-03-24,CUST-5235,George Riley,Corporate,West,Office Supplies,Stapler,2672.86,9,0.1,410.34,Second Class
ORD-11600,2023-03-06,2023-03-07,CUST-5913,Dave Gallagher,Consumer,South,Office Supplies,Stapler,3017.67,2,0.3,-285.13,Standard Class
ORD-11601,2023-07-29,2023-08-04,CUST-7674,Edward Jones,Consumer,South,Office Supplies,Pen,1801.58,10,0.1,449.75,Second Class
ORD-11602,2023-02-14,2023-02-17,CUST-6262,Karen Burke,Home Office,North,Furniture,Sofa,4474.32,6,0.1,1097.34,Same Day
ORD-11603,2024-05-22,2024-05-24,CUST-5295,Justin Sandoval,Consumer,North,Furniture,Chair,4551.85,6,0.2,626.42,Same Day
ORD-11604,2024-08-03,2024-08-07,CUST-7587,Sophia Kelly,Consumer,West,Furniture,Chair,4367.75,5,0.2,-187.53,Same Day
ORD-11605,2024-08-09,2024-08-16,CUST-9955,Mary Williams,Home Office,North,Office Supplies,Notebook,3866.55,3,0.2,381.38,Standard Class
ORD-11606,2024-03-29,2024-04-01,CUST-7778,Beth Valenzuela,Home Office,North,Furniture,Sofa,4169.97,3,0.0,491.53,Second Class
ORD-11607,2024-07-13,2024-07-17,CUST-9821,Michelle Thomas,Home Office,South,Furniture,Desk,939.85,7,0.3,128.57,Same Day
ORD-11608,2024-12-06,2024-12-13,CUST-2479,Jasmine Brown,Corporate,East,Office Supplies,Folder,2756.77,5,0.3,115.25,First Class
ORD-11609,2024-11-26,2024-11-28,CUST-1959,William Gray,Home Office,West,Furniture,Chair,571.02,10,0.1,103.12,First Class
ORD-11610,2024-04-30,2024-05-01,CUST-7921,Keith Jordan,Home Office,North,Technology,Mouse,4447.99,1,0.2,-96.31,Second Class
ORD-11611,2023-11-18,2023-11-20,CUST-7730,Anthony Watson,Home Office,South,Office Supplies,Folder,3768.48,9,0.3,-181.7,Standard Class
ORD-11612,2023-01-08,2023-01-09,CUST-1405,Kelly House,Home Office,East,Office Supplies,Folder,1314.33,6,0.0,190.24,Second Class
ORD-11613,2024-01-21,2024-01-25,CUST-5488,Larry Hamilton,Home Office,West,Furniture,Desk,4856.95,5,0.1,57.02,Same Day
ORD-11614,2023-11-15,2023-11-18,CUST-7940,Ian Orr,Corporate,West,Furniture,Sofa,269.01,7,0.2,-2.57,Same Day
ORD-11615,2023-11-12,2023-11-19,CUST-6225,Chelsea Frazier,Consumer,South,Furniture,Desk,4464.47,10,0.3,426.93,Standard Class
ORD-11616,2024-01-26,2024-02-02,CUST-3143,Michael Drake,Home Office,South,Furniture,Table,1227.73,6,0.2,183.83,Same Day
ORD-11617,2023-12-22,2023-12-24,CUST-1879,Chad Blair,Consumer,West,Furniture,Bookshelf,289.88,7,0.2,29.25,Second Class
ORD-11618,2024-04-07,2024-04-11,CUST-8837,Brent Manning,Home Office,West,Technology,Laptop,891.04,5,0.1,214.58,First Class
ORD-11619,2023-04-17,2023-04-18,CUST-3897,Michael Lowery,Corporate,North,Furniture,Table,3823.77,10,0.0,564.14,Standard Class
ORD-11620,2023-01-07,2023-01-14,CUST-9795,Samuel Williamson,Consumer,North,Furniture,Desk,4080.12,5,0.3,605.26,Same Day
ORD-11621,2023-05-11,2023-05-13,CUST-2296,Daniel Jordan,Consumer,East,Office Supplies,Folder,4910.25,8,0.3,726.27,Same Day
ORD-11622,2024-10-15,2024-10-22,CUST-7963,Hannah Randall,Consumer,South,Technology,Keyboard,2241.65,7,0.2,365.8,Standard Class
ORD-11623,2024-05-05,2024-05-08,CUST-4735,Alan Johnson,Corporate,East,Technology,Laptop,1035.38,5,0.1,190.36,Same Day
ORD-11624,2023-09-29,2023-10-04,CUST-3864,Kathleen Jackson,Corporate,South,Office Supplies,Notebook,2316.8,6,0.1,213.43,Standard Class
ORD-11625,2024-01-06,2024-01-13,CUST-5396,James Contreras,Consumer,North,Office Supplies,Folder,3479.69,4,0.2,590.37,Same Day
ORD-11626,2023-05-30,2023-06-06,CUST-4224,Darren Nicholson,Consumer,North,Furniture,Bookshelf,3271.05,5,0.3,-50.26,Second Class
ORD-11627,2024-09-21,2024-09-28,CUST-9048,Angela Ball,Home Office,North,Technology,Monitor,4674.58,8,0.2,665.84,Same Day
ORD-11628,2024-11-25,2024-12-01,CUST-3725,Catherine Torres,Corporate,South,Furniture,Sofa,3825.5,4,0.2,425.65,Standard Class
ORD-11629,2023-12-29,2024-01-04,CUST-1206,Teresa Clark,Home Office,North,Technology,Printer,2703.7,3,0.0,741.99,Standard Class
ORD-11630,2024-10-12,2024-10-14,CUST-1543,Alexander Bautista,Corporate,South,Office Supplies,Stapler,4812.33,1,0.2,155.14,First Class
ORD-11631,2023-08-23,2023-08-26,CUST-4760,Kristen Vazquez,Corporate,North,Office Supplies,Folder,2525.15,3,0.2,267.75,Standard Class
ORD-11632,2023-10-21,2023-10-26,CUST-2097,Shannon Bradley,Corporate,East,Office Supplies,Notebook,2583.22,7,0.3,47.9,Second Class
ORD-11633,2023-02-24,2023-03-03,CUST-9711,Mr. Timothy Moore MD,Consumer,East,Furniture,Bookshelf,1286.88,6,0.2,19.91,Standard Class
ORD-11634,2024-12-03,2024-12-09,CUST-6251,Travis Harris,Consumer,North,Furniture,Desk,3105.31,8,0.0,167.35,Second Class
ORD-11635,2024-01-31,2024-02-07,CUST-7972,Nicholas Carter,Home Office,South,Office Supplies,Stapler,4802.52,9,0.2,809.38,Standard Class
ORD-11636,2024-04-05,2024-04-11,CUST-3253,Stephen Phillips,Corporate,West,Furniture,Bookshelf,2416.58,3,0.3,-178.43,Second Class
ORD-11637,2023-06-29,2023-07-02,CUST-3165,Raven Castillo,Consumer,South,Technology,Laptop,4312.0,10,0.3,334.69,Same Day
ORD-11638,2023-04-26,2023-05-02,CUST-9191,Sarah Mitchell,Consumer,West,Technology,Printer,1192.62,10,0.0,104.64,Second Class
ORD-11639,2024-07-24,2024-07-26,CUST-3748,Erik White,Consumer,North,Office Supplies,Pen,4917.36,9,0.0,1120.78,Standard Class
ORD-11640,2024-12-09,2024-12-14,CUST-7323,Jeffrey Mcdaniel,Corporate,West,Technology,Laptop,941.87,3,0.0,50.93,Same Day
ORD-11641,2023-05-05,2023-05-06,CUST-9974,Sara Scott,Consumer,East,Technology,Laptop,4552.0,9,0.3,358.32,Second Class
ORD-11642,2023-08-29,2023-09-03,CUST-5740,Helen Brown,Corporate,South,Furniture,Sofa,3988.36,5,0.0,1114.02,Standard Class
ORD-11643,2024-07-17,2024-07-23,CUST-3265,Corey Smith,Consumer,East,Office Supplies,Folder,3780.48,8,0.2,209.0,First Class
ORD-11644,2023-01-18,2023-01-22,CUST-7623,Alan Williams,Consumer,North,Furniture,Desk,1595.63,2,0.0,81.24,First Class
ORD-11645,2023-03-18,2023-03-21,CUST-1320,Cassandra Garner,Home Office,North,Furniture,Bookshelf,4763.43,10,0.3,44.7,Same Day
ORD-11646,2024-10-24,2024-10-28,CUST-7077,Marie Moore,Corporate,North,Furniture,Sofa,2121.97,2,0.0,113.02,Standard Class
ORD-11647,2023-04-13,2023-04-17,CUST-5405,Daniel Hoover,Home Office,West,Office Supplies,Pen,4934.17,1,0.3,174.74,Standard Class
ORD-11648,2024-07-15,2024-07-17,CUST-5820,Janet Snyder,Home Office,South,Office Supplies,Folder,94.92,9,0.1,10.2,Same Day
ORD-11649,2024-04-15,2024-04-22,CUST-1252,Richard Shelton,Home Office,South,Office Supplies,Folder,2831.72,7,0.1,274.97,Same Day
ORD-11650,2024-11-29,2024-12-05,CUST-8951,Kari Shaw,Home Office,North,Office Supplies,Folder,2609.79,10,0.0,438.76,First Class
ORD-11651,2023-03-21,2023-03-26,CUST-8446,Mikayla Young,Corporate,North,Technology,Keyboard,4018.2,7,0.1,364.67,Second Class
ORD-11652,2024-01-03,2024-01-07,CUST-9552,Brian Nelson,Home Office,South,Technology,Laptop,4717.47,3,0.3,567.49,Same Day
ORD-11653,2024-08-08,2024-08-11,CUST-3280,Beth Hall,Consumer,West,Technology,Keyboard,4889.33,9,0.0,1174.73,First Class
ORD-11654,2023-10-25,2023-10-31,CUST-2478,Shannon Patrick,Home Office,South,Furniture,Desk,1585.49,2,0.3,34.35,Same Day
ORD-11655,2024-10-22,2024-10-27,CUST-3370,April Davis,Corporate,North,Furniture,Sofa,3018.57,2,0.0,559.8,Same Day
ORD-11656,2024-05-03,2024-05-06,CUST-9392,Dawn Fernandez,Home Office,North,Technology,Mouse,1346.03,3,0.1,202.97,Same Day
ORD-11657,2023-04-18,2023-04-25,CUST-6678,Alexander Stevenson,Home Office,East,Technology,Keyboard,3610.61,6,0.2,646.52,First Class
ORD-11658,2024-08-14,2024-08-16,CUST-3069,Amy Jones,Corporate,West,Furniture,Chair,1608.42,9,0.1,1.16,Standard Class
ORD-11659,2023-08-13,2023-08-19,CUST-6606,Sheila Wise,Corporate,East,Office Supplies,Folder,109.95,1,0.0,22.87,Standard Class
ORD-11660,2024-04-26,2024-04-28,CUST-9242,Jacqueline Johnson,Consumer,East,Furniture,Table,1072.14,3,0.2,173.58,First Class
ORD-11661,2023-09-26,2023-10-02,CUST-8415,Sherri Matthews,Consumer,North,Technology,Laptop,463.02,9,0.1,18.63,Second Class
ORD-11662,2023-03-09,2023-03-10,CUST-6757,John Hart,Home Office,North,Furniture,Chair,1959.64,9,0.2,-94.92,Standard Class
ORD-11663,2023-04-22,2023-04-29,CUST-2411,Sandra Tate,Corporate,South,Technology,Printer,1871.57,1,0.1,394.83,Same Day
ORD-11664,2024-08-06,2024-08-08,CUST-4270,Christopher Chan,Consumer,North,Technology,Laptop,3724.46,4,0.3,-322.87,Same Day
ORD-11665,2023-09-20,2023-09-26,CUST-2419,Tony Saunders,Home Office,East,Technology,Mouse,2976.37,1,0.0,860.9,First Class
ORD-11666,2024-07-22,2024-07-27,CUST-4495,Matthew Austin,Corporate,East,Office Supplies,Paper,1150.48,3,0.3,3.8,Second Class
ORD-11667,2023-04-01,2023-04-06,CUST-9432,Jessica Sparks,Consumer,West,Office Supplies,Paper,1409.56,8,0.0,216.16,Second Class
ORD-11668,2023-02-16,2023-02-18,CUST-6763,Daniel Jordan,Home Office,West,Furniture,Desk,431.56,2,0.0,49.39,Second Class
ORD-11669,2024-01-04,2024-01-08,CUST-5194,Haley Roberts,Home Office,South,Office Supplies,Pen,362.23,5,0.1,87.92,First Class
ORD-11670,2024-03-21,2024-03-22,CUST-8033,Caitlin Graham,Corporate,South,Technology,Mouse,2659.1,7,0.2,517.87,Second Class
ORD-11671,2023-07-01,2023-07-04,CUST-4733,Kevin Luna,Corporate,East,Office Supplies,Paper,4457.16,9,0.1,609.7,Same Day
ORD-11672,2024-03-30,2024-04-02,CUST-1821,Angela Todd,Corporate,East,Technology,Printer,256.22,6,0.0,41.35,Same Day
ORD-11673,2024-08-01,2024-08-03,CUST-1159,Elizabeth Smith,Home Office,North,Office Supplies,Paper,1775.15,6,0.3,-106.75,First Class
ORD-11674,2024-09-06,2024-09-07,CUST-4826,Casey Taylor,Consumer,North,Furniture,Chair,231.68,5,0.0,50.16,Standard Class
ORD-11675,2023-10-30,2023-11-05,CUST-8293,Sara Brown,Home Office,West,Furniture,Desk,4708.19,2,0.0,402.93,Standard Class
ORD-11676,2024-01-15,2024-01-17,CUST-6163,Trevor Graham,Corporate,North,Office Supplies,Pen,857.59,1,0.3,67.98,Second Class
ORD-11677,2024-08-02,2024-08-05,CUST-1975,Robert Burns,Consumer,South,Technology,Laptop,3340.97,3,0.3,418.55,Same Day
ORD-11678,2023-07-07,2023-07-10,CUST-5253,Elizabeth Ochoa,Corporate,East,Office Supplies,Notebook,413.12,2,0.2,1.51,Standard Class
ORD-11679,2024-12-22,2024-12-24,CUST-3115,Adrian Clark,Corporate,North,Furniture,Bookshelf,238.25,8,0.0,57.48,First Class
ORD-11680,2023-03-09,2023-03-10,CUST-1159,Patricia Stone,Corporate,East,Office Supplies,Folder,3376.88,1,0.1,562.61,Second Class
ORD-11681,2023-12-23,2023-12-25,CUST-1514,Daniel Huff,Consumer,West,Furniture,Chair,1032.25,10,0.0,52.39,Standard Class
ORD-11682,2023-11-04,2023-11-10,CUST-2536,Melanie Smith,Consumer,East,Office Supplies,Folder,3499.67,5,0.0,237.99,Second Class
ORD-11683,2023-12-15,2023-12-17,CUST-1748,Jennifer Davis,Corporate,West,Office Supplies,Paper,1743.62,4,0.2,211.86,Standard Class
ORD-11684,2024-02-12,2024-02-17,CUST-8020,Sandra Scott,Home Office,North,Technology,Laptop,2049.63,8,0.0,432.54,Standard Class
ORD-11685,2024-12-13,2024-12-15,CUST-8847,Joy Andersen,Home Office,East,Office Supplies,Stapler,3591.3,8,0.2,-139.98,Second Class
ORD-11686,2024-12-16,2024-12-19,CUST-4686,Dr. Theresa Robinson DDS,Consumer,North,Office Supplies,Pen,3317.82,10,0.2,88.55,Same Day
ORD-11687,2023-08-12,2023-08-14,CUST-6700,Jacob Ellis,Consumer,North,Furniture,Sofa,1897.35,3,0.2,60.76,Same Day
ORD-11688,2023-04-19,2023-04-23,CUST-9802,Andrew David,Corporate,South,Technology,Mouse,1579.26,3,0.3,-85.42,Standard Class
ORD-11689,2023-08-15,2023-08-18,CUST-6423,John Lewis,Consumer,North,Office Supplies,Pen,3314.23,10,0.1,181.32,Standard Class
ORD-11690,2023-01-06,2023-01-12,CUST-9863,Nicholas Pugh,Home Office,West,Office Supplies,Notebook,2865.16,7,0.0,398.38,First Class
ORD-11691,2024-03-30,2024-04-01,CUST-3229,Tiffany Garcia,Home Office,North,Technology,Laptop,774.3,2,0.0,113.05,First Class
ORD-11692,2024-07-30,2024-08-04,CUST-9897,Rachel Davis,Corporate,East,Office Supplies,Paper,4789.29,8,0.2,663.6,Second Class
ORD-11693,2024-02-09,2024-02-10,CUST-4783,Brandon Davis,Consumer,West,Technology,Monitor,2975.23,10,0.3,-65.69,Second Class
ORD-11694,2024-04-18,2024-04-22,CUST-1404,Michael Wright,Home Office,South,Technology,Monitor,2298.71,6,0.1,44.67,Standard Class
ORD-11695,2024-07-17,2024-07-18,CUST-3964,Rebecca Crawford,Consumer,West,Furniture,Chair,472.35,6,0.1,26.65,Second Class
ORD-11696,2024-06-21,2024-06-28,CUST-3039,Kenneth Hancock,Home Office,West,Technology,Printer,3633.27,3,0.0,501.91,Standard Class
ORD-11697,2024-05-30,2024-06-03,CUST-4464,Kristina Hunter,Home Office,East,Office Supplies,Paper,2836.41,7,0.0,689.82,First Class
ORD-11698,2024-04-19,2024-04-25,CUST-8707,Lucas Mccarty,Consumer,North,Office Supplies,Folder,426.13,10,0.2,39.31,Same Day
ORD-11699,2024-05-05,2024-05-10,CUST-4538,Daniel West,Consumer,West,Office Supplies,Folder,241.4,1,0.2,43.28,Second Class
ORD-11700,2023-11-15,2023-11-22,CUST-1875,Julie Gonzalez,Home Office,North,Office Supplies,Folder,2408.37,3,0.2,79.29,Second Class
ORD-11701,2024-09-21,2024-09-24,CUST-9792,Monica James,Consumer,South,Technology,Mouse,829.32,1,0.1,114.28,Second Class
ORD-11702,2023-10-13,2023-10-19,CUST-4463,Zachary Wilson,Home Office,South,Office Supplies,Pen,314.61,2,0.2,6.19,Standard Class
ORD-11703,2024-11-20,2024-11-22,CUST-1213,Kenneth Kennedy,Consumer,North,Technology,Mouse,4870.21,6,0.1,853.63,Second Class
ORD-11704,2023-05-14,2023-05-20,CUST-8191,Aaron Phillips,Corporate,East,Technology,Keyboard,4686.78,3,0.1,998.72,Second Class
ORD-11705,2023-05-14,2023-05-19,CUST-2532,Oscar Reed,Corporate,East,Office Supplies,Notebook,1233.62,4,0.0,338.79,Standard Class
ORD-11706,2024-09-01,2024-09-03,CUST-8208,Steve Butler,Corporate,West,Furniture,Bookshelf,1991.45,1,0.0,271.05,First Class
ORD-11707,2023-03-14,2023-03-20,CUST-1375,Cynthia Edwards,Home Office,South,Furniture,Desk,497.85,9,0.1,16.43,Standard Class
ORD-11708,2023-06-12,2023-06-17,CUST-9698,Emily Gonzalez,Consumer,North,Furniture,Chair,2358.99,7,0.0,625.49,Standard Class
ORD-11709,2024-02-01,2024-02-05,CUST-3657,James Hodge,Consumer,North,Furniture,Table,4213.89,9,0.2,-140.24,Second Class
ORD-11710,2024-07-24,2024-07-27,CUST-7843,Kenneth Butler,Corporate,West,Technology,Mouse,2444.5,9,0.0,346.44,Standard Class
ORD-11711,2024-02-08,2024-02-11,CUST-6925,Darrell Cohen,Consumer,East,Furniture,Table,3508.12,3,0.0,675.6,First Class
ORD-11712,2023-07-21,2023-07-27,CUST-6016,Brian Williamson,Home Office,South,Furniture,Bookshelf,3287.01,8,0.3,-6.97,Second Class
ORD-11713,2023-07-14,2023-07-16,CUST-3767,Jordan Shepard,Corporate,South,Office Supplies,Stapler,1732.07,5,0.3,-100.77,Same Day
ORD-11714,2024-02-25,2024-03-02,CUST-3251,John Ferguson,Home Office,East,Technology,Laptop,1491.68,3,0.2,6.13,First Class
ORD-11715,2024-05-19,2024-05-24,CUST-2607,Patricia Erickson,Home Office,West,Furniture,Table,525.03,9,0.0,96.32,Second Class
ORD-11716,2023-07-25,2023-07-30,CUST-6551,Kristen Cunningham,Consumer,South,Office Supplies,Pen,3627.29,2,0.3,-123.63,First Class
ORD-11717,2023-08-19,2023-08-21,CUST-5271,Alice Chapman,Consumer,North,Furniture,Table,4447.04,1,0.2,368.69,Second Class
ORD-11718,2024-01-18,2024-01-24,CUST-5375,Melissa Parker,Corporate,West,Technology,Laptop,3537.9,6,0.3,5.01,Same Day
ORD-11719,2024-02-16,2024-02-21,CUST-5395,Kathleen Cox,Home Office,East,Office Supplies,Folder,3382.19,8,0.2,504.0,Second Class
ORD-11720,2023-10-05,2023-10-09,CUST-7335,Christine Cunningham,Home Office,West,Furniture,Table,2194.2,10,0.3,324.26,Standard Class
ORD-11721,2023-10-20,2023-10-23,CUST-1362,Dylan Hood,Home Office,North,Furniture,Table,4531.6,3,0.0,427.2,First Class
ORD-11722,2024-09-02,2024-09-04,CUST-6293,Cheryl Davis,Corporate,West,Office Supplies,Paper,2550.07,6,0.1,484.78,Same Day
ORD-11723,2023-10-10,2023-10-12,CUST-4925,Dr. Philip Allen,Corporate,North,Furniture,Sofa,924.98,4,0.0,151.05,First Class
ORD-11724,2023-09-29,2023-10-05,CUST-9920,Eric Anderson,Home Office,South,Technology,Mouse,630.25,5,0.0,188.71,Second Class
ORD-11725,2023-08-07,2023-08-13,CUST-1914,Jennifer Mendez,Corporate,West,Technology,Mouse,4086.56,5,0.2,700.98,Second Class
ORD-11726,2024-12-03,2024-12-09,CUST-2998,Jose Spence,Corporate,East,Office Supplies,Stapler,1145.51,1,0.0,210.25,Second Class
ORD-11727,2024-07-24,2024-07-27,CUST-6215,Brittany Warren,Consumer,South,Technology,Laptop,415.42,9,0.3,-31.95,First Class
ORD-11728,2024-06-01,2024-06-08,CUST-8547,Dr. Eric Floyd,Corporate,East,Office Supplies,Paper,3700.84,3,0.3,452.59,Same Day
